shipment_id,lane_id,origin,destination,carrier_id,carrier_name,distance_km,weight_kg,freight_cost_inr,cost_per_kg,transit_days_promised,transit_days_actual,on_time_delivery,delay_days,damage_loss_flag,is_monsoon,is_festival,shipment_date
SHP10801,L001,Mumbai,Delhi,C004,VRL Logistics,1415,12668.4,56093.83,4.428,3,3,1,0,0,0,0,2023-02-24
SHP10802,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,4197.4,13339.41,3.178,2,2,1,0,0,0,0,2024-04-28
SHP10803,L006,Pune,Ahmedabad,C005,TCI Freight,475,1633.7,3548.89,2.172,1,1,1,0,0,0,1,2023-11-02
SHP10804,L003,Mumbai,Bangalore,C002,GATI Express,984,2556.9,9650.32,3.774,2,2,1,0,0,1,0,2023-07-25
SHP10805,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,4476.1,15982.8,3.571,2,2,1,0,0,0,0,2023-05-27
SHP10806,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,3576.1,14552.13,4.069,2,2,1,0,0,0,0,2024-05-14
SHP10807,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,5623.9,21546.46,3.831,2,2,1,0,0,0,0,2023-03-01
SHP10808,L003,Mumbai,Bangalore,C002,GATI Express,984,3504.4,14978.96,4.274,2,2,1,0,0,1,0,2023-06-12
SHP10809,L001,Mumbai,Delhi,C002,GATI Express,1415,4675.9,19644.54,4.201,3,3,1,0,0,0,0,2024-03-20
SHP10810,L006,Pune,Ahmedabad,C004,VRL Logistics,475,6429.9,13875.79,2.158,1,1,1,0,0,0,0,2024-01-28
SHP10811,L003,Mumbai,Bangalore,C006,Safexpress,984,6140.5,27118.71,4.416,2,3,0,1,0,0,0,2024-01-18
SHP10812,L009,Mumbai,Hyderabad,C002,GATI Express,711,5058.3,13351.25,2.639,3,4,0,1,0,0,0,2023-01-19
SHP10813,L003,Mumbai,Bangalore,C002,GATI Express,984,5997.5,20400.36,3.401,2,2,1,0,0,0,0,2023-12-19
SHP10814,L006,Pune,Ahmedabad,C005,TCI Freight,475,5418.9,11824.72,2.182,1,1,1,0,0,0,1,2023-11-10
SHP10815,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,5038.3,23377.27,4.64,2,2,1,0,0,0,1,2023-10-25
SHP10816,L009,Mumbai,Hyderabad,C005,TCI Freight,711,6345.7,22834.7,3.598,2,4,0,2,0,0,0,2023-12-12
SHP10817,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,4971.6,21018.2,4.228,2,2,1,0,0,0,0,2024-05-16
SHP10818,L003,Mumbai,Bangalore,C004,VRL Logistics,984,7569.3,26707.12,3.528,2,2,1,0,0,0,0,2023-01-20
SHP10819,L003,Mumbai,Bangalore,C002,GATI Express,984,2262.1,8824.82,3.901,3,3,1,0,0,0,0,2023-01-23
SHP10820,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,4073.1,19789.24,4.859,2,2,1,0,0,0,0,2023-02-08
SHP10821,L005,Chennai,Hyderabad,C005,TCI Freight,627,4912.7,17069.67,3.475,2,2,1,0,0,0,0,2023-02-19
SHP10822,L001,Mumbai,Delhi,C006,Safexpress,1415,2321.0,10639.31,4.584,2,2,1,0,0,0,0,2023-01-21
SHP10823,L006,Pune,Ahmedabad,C004,VRL Logistics,475,7063.6,18392.71,2.604,1,1,1,0,0,0,0,2024-01-25
SHP10824,L006,Pune,Ahmedabad,C006,Safexpress,475,3781.8,10336.77,2.733,1,1,1,0,0,1,0,2023-06-06
SHP10825,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,4723.6,17564.42,3.718,3,3,1,0,0,0,0,2024-03-06
SHP10826,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,7681.1,27162.35,3.536,2,2,1,0,1,0,0,2023-05-21
SHP10827,L001,Mumbai,Delhi,C005,TCI Freight,1415,4408.4,16476.83,3.738,2,2,1,0,0,0,0,2023-05-01
SHP10828,L001,Mumbai,Delhi,C004,VRL Logistics,1415,11519.1,44505.56,3.864,3,3,1,0,0,1,0,2023-07-23
SHP10829,L005,Chennai,Hyderabad,C005,TCI Freight,627,3428.0,10897.57,3.179,1,2,0,1,0,1,0,2023-07-26
SHP10830,L005,Chennai,Hyderabad,C002,GATI Express,627,6272.2,18620.91,2.969,2,2,1,0,0,0,0,2023-02-10
SHP10831,L003,Mumbai,Bangalore,C006,Safexpress,984,1905.0,6747.3,3.542,2,2,1,0,0,0,0,2024-05-07
SHP10832,L001,Mumbai,Delhi,C006,Safexpress,1415,1966.9,9436.78,4.798,2,2,1,0,0,0,0,2023-04-02
SHP10833,L006,Pune,Ahmedabad,C002,GATI Express,475,5011.8,10979.19,2.191,2,2,1,0,0,0,0,2023-04-03
SHP10834,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,5237.2,26308.23,5.023,2,3,0,1,0,1,0,2023-08-25
SHP10835,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,6978.9,17909.99,2.566,1,1,1,0,0,0,0,2024-04-20
SHP10836,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,2866.2,12313.55,4.296,2,2,1,0,0,0,1,2023-10-25
SHP10837,L005,Chennai,Hyderabad,C004,VRL Logistics,627,2212.4,7365.11,3.329,1,2,0,1,0,0,0,2023-04-29
SHP10838,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,3957.9,17895.18,4.521,3,3,1,0,0,0,0,2023-05-22
SHP10839,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,612.3,1676.07,2.737,2,2,1,0,0,0,0,2024-03-24
SHP10840,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,3945.2,14744.53,3.737,2,2,1,0,0,0,0,2023-12-17
SHP10841,L006,Pune,Ahmedabad,C004,VRL Logistics,475,6414.6,17503.29,2.729,1,1,1,0,0,0,1,2023-10-06
SHP10842,L006,Pune,Ahmedabad,C004,VRL Logistics,475,10502.6,23535.78,2.241,1,1,1,0,0,1,0,2023-06-20
SHP10843,L001,Mumbai,Delhi,C002,GATI Express,1415,3939.2,19339.52,4.91,2,2,1,0,0,0,0,2023-04-17
SHP10844,L006,Pune,Ahmedabad,C005,TCI Freight,475,2775.8,7383.37,2.66,1,1,1,0,0,0,0,2024-03-24
SHP10845,L005,Chennai,Hyderabad,C005,TCI Freight,627,6333.4,21268.5,3.358,2,2,1,0,0,0,0,2023-01-30
SHP10846,L003,Mumbai,Bangalore,C004,VRL Logistics,984,7436.4,32798.24,4.41,2,2,1,0,0,0,0,2024-05-14
SHP10847,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,1058.9,2857.02,2.698,1,2,0,1,0,0,0,2023-03-06
SHP10848,L001,Mumbai,Delhi,C006,Safexpress,1415,7388.1,32638.22,4.418,3,3,1,0,0,1,0,2024-06-21
SHP10849,L009,Mumbai,Hyderabad,C002,GATI Express,711,2466.9,7900.41,3.203,3,3,1,0,0,0,0,2023-12-13
SHP10850,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,10061.4,34444.37,3.423,3,3,1,0,0,0,0,2024-03-19
SHP10851,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,2727.9,7799.49,2.859,1,1,1,0,0,0,0,2024-01-30
SHP10852,L009,Mumbai,Hyderabad,C005,TCI Freight,711,3434.0,11445.82,3.333,2,2,1,0,0,0,0,2023-02-25
SHP10853,L003,Mumbai,Bangalore,C005,TCI Freight,984,11538.2,50610.27,4.386,2,2,1,0,0,0,0,2024-04-25
SHP10854,L001,Mumbai,Delhi,C004,VRL Logistics,1415,2986.1,12112.86,4.056,2,2,1,0,0,0,1,2023-11-25
SHP10855,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,6724.5,20333.23,3.024,1,1,1,0,0,1,0,2024-06-03
SHP10856,L006,Pune,Ahmedabad,C004,VRL Logistics,475,7261.0,18346.43,2.527,1,1,1,0,0,1,0,2023-08-29
SHP10857,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,1994.5,6222.98,3.12,2,2,1,0,0,0,0,2023-04-01
SHP10858,L001,Mumbai,Delhi,C004,VRL Logistics,1415,16275.2,67754.57,4.163,2,2,1,0,0,0,0,2023-01-19
SHP10859,L001,Mumbai,Delhi,C005,TCI Freight,1415,25000.0,118348.04,4.734,2,3,0,1,0,0,0,2023-01-01
SHP10860,L009,Mumbai,Hyderabad,C006,Safexpress,711,8019.6,26024.65,3.245,3,3,1,0,0,0,1,2023-11-08
SHP10861,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,4700.7,13347.71,2.84,1,1,1,0,0,0,0,2024-01-08
SHP10862,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,3563.2,9620.72,2.7,2,2,1,0,0,0,0,2024-04-29
SHP10863,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,6795.5,15758.96,2.319,2,2,1,0,0,0,0,2023-04-10
SHP10864,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,9273.6,27772.72,2.995,2,2,1,0,0,0,1,2023-10-26
SHP10865,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,8626.0,32575.75,3.776,2,3,0,1,0,1,0,2023-06-18
SHP10866,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,7460.1,17131.61,2.296,2,2,1,0,0,1,0,2023-09-18
SHP10867,L001,Mumbai,Delhi,C004,VRL Logistics,1415,8180.1,39118.01,4.782,2,2,1,0,0,1,0,2023-08-09
SHP10868,L003,Mumbai,Bangalore,C006,Safexpress,984,1976.9,8376.14,4.237,2,2,1,0,0,0,0,2023-12-13
SHP10869,L001,Mumbai,Delhi,C006,Safexpress,1415,3967.1,16829.87,4.242,2,3,0,1,1,0,0,2023-05-07
SHP10870,L009,Mumbai,Hyderabad,C005,TCI Freight,711,14640.3,38646.09,2.64,2,2,1,0,0,0,0,2023-05-18
SHP10871,L001,Mumbai,Delhi,C005,TCI Freight,1415,5034.0,21545.07,4.28,3,3,1,0,0,0,0,2024-03-19
SHP10872,L009,Mumbai,Hyderabad,C002,GATI Express,711,2703.1,9513.67,3.52,3,3,1,0,0,1,0,2023-06-27
SHP10873,L001,Mumbai,Delhi,C004,VRL Logistics,1415,4155.0,20216.75,4.866,3,3,1,0,0,0,1,2023-11-26
SHP10874,L006,Pune,Ahmedabad,C005,TCI Freight,475,6160.7,15236.25,2.473,1,1,1,0,0,1,0,2023-09-12
SHP10875,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,7989.7,20815.19,2.605,1,1,1,0,0,0,0,2024-04-08
SHP10876,L009,Mumbai,Hyderabad,C006,Safexpress,711,5124.8,18191.69,3.55,2,2,1,0,0,1,0,2024-06-08
SHP10877,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,3348.1,9584.06,2.863,2,2,1,0,0,1,0,2023-08-11
SHP10878,L005,Chennai,Hyderabad,C006,Safexpress,627,10205.2,26530.07,2.6,2,2,1,0,0,0,0,2023-12-20
SHP10879,L003,Mumbai,Bangalore,C005,TCI Freight,984,2918.8,9875.73,3.383,3,3,1,0,0,0,1,2023-11-27
SHP10880,L005,Chennai,Hyderabad,C005,TCI Freight,627,14588.8,44411.19,3.044,2,2,1,0,0,0,0,2024-05-06
SHP10881,L006,Pune,Ahmedabad,C006,Safexpress,475,3312.8,9382.73,2.832,1,1,1,0,0,0,1,2023-10-20
SHP10882,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,9608.8,26834.3,2.793,2,3,0,1,0,0,0,2023-01-26
SHP10883,L001,Mumbai,Delhi,C002,GATI Express,1415,11720.6,58788.1,5.016,2,2,1,0,0,0,1,2023-10-01
SHP10884,L005,Chennai,Hyderabad,C002,GATI Express,627,2756.6,8989.61,3.261,2,2,1,0,0,0,0,2023-03-05
SHP10885,L003,Mumbai,Bangalore,C005,TCI Freight,984,2767.5,11935.27,4.313,2,3,0,1,0,0,0,2023-02-03
SHP10886,L001,Mumbai,Delhi,C005,TCI Freight,1415,12187.4,55102.47,4.521,3,3,1,0,0,1,0,2023-08-18
SHP10887,L006,Pune,Ahmedabad,C002,GATI Express,475,3401.5,8084.29,2.377,2,2,1,0,0,1,0,2024-06-07
SHP10888,L001,Mumbai,Delhi,C004,VRL Logistics,1415,2989.6,14877.3,4.976,2,2,1,0,0,0,0,2024-02-01
SHP10889,L005,Chennai,Hyderabad,C005,TCI Freight,627,3302.2,10632.51,3.22,1,1,1,0,0,0,0,2023-02-25
SHP10890,L003,Mumbai,Bangalore,C005,TCI Freight,984,5179.9,23010.55,4.442,2,2,1,0,0,0,0,2024-03-29
SHP10891,L005,Chennai,Hyderabad,C005,TCI Freight,627,6232.7,21463.89,3.444,2,2,1,0,0,1,0,2023-07-21
SHP10892,L005,Chennai,Hyderabad,C004,VRL Logistics,627,5532.5,14055.79,2.541,2,2,1,0,0,1,0,2023-07-01
SHP10893,L003,Mumbai,Bangalore,C006,Safexpress,984,3018.0,11262.19,3.732,2,2,1,0,0,1,0,2024-06-10
SHP10894,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,10036.1,22739.92,2.266,1,1,1,0,0,1,0,2023-09-28
SHP10895,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,9029.1,28760.7,3.185,1,1,1,0,0,0,0,2023-12-05
SHP10896,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,4320.2,17383.84,4.024,2,2,1,0,0,1,0,2023-06-07
SHP10897,L009,Mumbai,Hyderabad,C006,Safexpress,711,5802.7,20263.32,3.492,2,2,1,0,0,0,1,2023-11-05
SHP10898,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,5045.6,15035.27,2.98,3,3,1,0,0,0,0,2023-03-16
SHP10899,L003,Mumbai,Bangalore,C002,GATI Express,984,4215.4,18023.88,4.276,2,2,1,0,0,1,0,2024-06-17
SHP10900,L003,Mumbai,Bangalore,C004,VRL Logistics,984,3900.1,14409.72,3.695,2,2,1,0,0,0,0,2024-02-18
SHP10901,L003,Mumbai,Bangalore,C006,Safexpress,984,6325.0,23464.87,3.71,2,3,0,1,0,0,0,2023-12-06
SHP10902,L003,Mumbai,Bangalore,C005,TCI Freight,984,5626.2,25630.26,4.556,2,2,1,0,0,1,0,2024-06-27
SHP10903,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,3937.4,15447.65,3.923,2,2,1,0,0,0,0,2023-12-21
SHP10904,L009,Mumbai,Hyderabad,C005,TCI Freight,711,14041.2,47397.03,3.376,2,2,1,0,0,1,0,2023-09-07
SHP10905,L005,Chennai,Hyderabad,C004,VRL Logistics,627,11258.4,30684.09,2.725,1,1,1,0,0,0,0,2023-04-27
SHP10906,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,5863.7,17515.01,2.987,1,1,1,0,0,1,0,2024-06-13
SHP10907,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,4269.9,12624.52,2.957,2,2,1,0,0,0,0,2024-05-13
SHP10908,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,2836.4,12738.62,4.491,2,2,1,0,0,1,0,2024-06-10
SHP10909,L003,Mumbai,Bangalore,C005,TCI Freight,984,2983.7,9897.16,3.317,3,3,1,0,0,0,0,2023-01-08
SHP10910,L003,Mumbai,Bangalore,C006,Safexpress,984,3470.2,12157.57,3.503,2,2,1,0,0,0,0,2024-03-10
SHP10911,L006,Pune,Ahmedabad,C006,Safexpress,475,5674.0,15463.28,2.725,2,3,0,1,0,0,0,2023-03-15
SHP10912,L001,Mumbai,Delhi,C004,VRL Logistics,1415,6564.0,24277.98,3.699,2,3,0,1,0,0,0,2023-12-06
SHP10913,L001,Mumbai,Delhi,C002,GATI Express,1415,2338.8,8591.7,3.674,3,3,1,0,0,1,0,2023-09-15
SHP10914,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,7405.6,28363.43,3.83,2,2,1,0,0,0,0,2024-02-22
SHP10915,L006,Pune,Ahmedabad,C004,VRL Logistics,475,4334.7,10688.56,2.466,1,1,1,0,0,0,1,2023-11-20
SHP10916,L001,Mumbai,Delhi,C005,TCI Freight,1415,5897.5,27298.47,4.629,3,3,1,0,0,0,0,2023-01-07
SHP10917,L001,Mumbai,Delhi,C006,Safexpress,1415,7577.5,36500.28,4.817,3,3,1,0,0,0,0,2023-02-16
SHP10918,L005,Chennai,Hyderabad,C005,TCI Freight,627,3416.9,11151.72,3.264,1,1,1,0,0,0,0,2023-04-19
SHP10919,L005,Chennai,Hyderabad,C005,TCI Freight,627,13789.0,44700.54,3.242,1,1,1,0,0,0,0,2023-03-30
SHP10920,L006,Pune,Ahmedabad,C004,VRL Logistics,475,3534.3,7605.7,2.152,2,2,1,0,0,0,0,2024-02-09
SHP10921,L003,Mumbai,Bangalore,C005,TCI Freight,984,8231.7,34763.97,4.223,2,2,1,0,0,1,0,2023-08-14
SHP10922,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,4874.1,16425.03,3.37,2,2,1,0,0,0,0,2023-05-28
SHP10923,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,3249.2,8147.04,2.507,1,1,1,0,0,0,0,2023-05-25
SHP10924,L009,Mumbai,Hyderabad,C005,TCI Freight,711,2312.5,7467.21,3.229,3,3,1,0,0,0,0,2024-02-08
SHP10925,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,8005.8,37306.25,4.66,3,3,1,0,0,1,0,2023-08-04
SHP10926,L005,Chennai,Hyderabad,C002,GATI Express,627,7896.9,26290.6,3.329,2,2,1,0,0,0,0,2024-02-27
SHP10927,L003,Mumbai,Bangalore,C002,GATI Express,984,6027.2,24412.91,4.05,2,2,1,0,0,1,0,2023-07-08
SHP10928,L005,Chennai,Hyderabad,C002,GATI Express,627,2562.9,8062.99,3.146,1,1,1,0,0,0,0,2023-04-28
SHP10929,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,2995.2,9678.65,3.231,3,3,1,0,0,0,0,2024-04-17
SHP10930,L005,Chennai,Hyderabad,C006,Safexpress,627,6562.5,16830.68,2.565,1,1,1,0,0,0,0,2023-03-10
SHP10931,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,6825.1,18933.6,2.774,2,4,0,2,0,0,0,2023-12-05
SHP10932,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,7514.4,24969.19,3.323,3,3,1,0,0,0,1,2023-10-19
SHP10933,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,4941.5,18119.0,3.667,2,2,1,0,0,0,0,2024-05-12
SHP10934,L005,Chennai,Hyderabad,C006,Safexpress,627,2120.9,6448.31,3.04,2,2,1,0,0,1,0,2023-06-06
SHP10935,L005,Chennai,Hyderabad,C004,VRL Logistics,627,4957.2,13795.46,2.783,1,1,1,0,0,1,0,2023-06-22
SHP10936,L003,Mumbai,Bangalore,C006,Safexpress,984,16880.7,73386.25,4.347,2,3,0,1,0,0,0,2024-03-22
SHP10937,L003,Mumbai,Bangalore,C006,Safexpress,984,2493.6,9589.36,3.846,2,2,1,0,0,0,0,2023-12-06
SHP10938,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,3826.0,9853.73,2.575,2,2,1,0,0,0,0,2024-05-13
SHP10939,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,4117.3,14830.75,3.602,2,2,1,0,0,0,1,2023-10-15
SHP10940,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,2327.5,7751.23,3.33,3,3,1,0,0,0,0,2023-03-20
SHP10941,L001,Mumbai,Delhi,C005,TCI Freight,1415,5079.5,22456.39,4.421,3,3,1,0,0,0,0,2023-02-01
SHP10942,L009,Mumbai,Hyderabad,C002,GATI Express,711,3078.5,8982.35,2.918,3,4,0,1,0,0,0,2023-02-07
SHP10943,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,4135.1,12656.97,3.061,2,2,1,0,0,1,0,2023-06-02
SHP10944,L009,Mumbai,Hyderabad,C006,Safexpress,711,4502.3,14133.62,3.139,2,2,1,0,0,0,1,2023-10-25
SHP10945,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,3443.5,10949.82,3.18,2,2,1,0,0,0,0,2024-02-11
SHP10946,L003,Mumbai,Bangalore,C005,TCI Freight,984,1400.7,4785.76,3.417,3,3,1,0,0,1,0,2023-06-19
SHP10947,L003,Mumbai,Bangalore,C002,GATI Express,984,11472.4,48224.99,4.204,3,3,1,0,0,0,0,2023-05-30
SHP10948,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,4916.1,13274.58,2.7,1,1,1,0,0,1,0,2023-08-13
SHP10949,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,2256.8,7094.51,3.144,1,2,0,1,0,1,0,2023-08-28
SHP10950,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,2820.7,10241.75,3.631,2,2,1,0,0,0,0,2024-02-02
SHP10951,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,5728.6,26377.29,4.604,2,2,1,0,0,0,1,2023-11-28
SHP10952,L009,Mumbai,Hyderabad,C006,Safexpress,711,8226.1,24025.95,2.921,3,3,1,0,0,0,1,2023-10-08
SHP10953,L009,Mumbai,Hyderabad,C005,TCI Freight,711,4269.4,14277.89,3.344,2,2,1,0,0,1,0,2023-06-28
SHP10954,L005,Chennai,Hyderabad,C005,TCI Freight,627,23682.1,64423.84,2.72,2,2,1,0,0,0,0,2023-03-21
SHP10955,L003,Mumbai,Bangalore,C005,TCI Freight,984,2522.0,10887.28,4.317,2,2,1,0,0,0,0,2024-02-20
SHP10956,L005,Chennai,Hyderabad,C004,VRL Logistics,627,5816.1,14375.63,2.472,2,2,1,0,0,0,0,2024-05-08
SHP10957,L003,Mumbai,Bangalore,C004,VRL Logistics,984,14117.5,47046.95,3.333,2,3,0,1,0,1,0,2023-06-19
SHP10958,L005,Chennai,Hyderabad,C002,GATI Express,627,4258.4,11177.1,2.625,1,1,1,0,0,1,0,2023-06-03
SHP10959,L009,Mumbai,Hyderabad,C006,Safexpress,711,11592.3,33442.93,2.885,3,4,0,1,0,0,0,2023-05-02
SHP10960,L005,Chennai,Hyderabad,C006,Safexpress,627,10326.4,32531.86,3.15,1,1,1,0,0,0,0,2023-04-27
SHP10961,L006,Pune,Ahmedabad,C002,GATI Express,475,3735.4,10661.56,2.854,2,2,1,0,0,1,0,2023-06-15
SHP10962,L001,Mumbai,Delhi,C002,GATI Express,1415,6619.0,29209.81,4.413,2,3,0,1,0,0,0,2023-02-14
SHP10963,L003,Mumbai,Bangalore,C002,GATI Express,984,5047.1,22281.74,4.415,2,2,1,0,0,1,0,2024-06-08
SHP10964,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,4118.0,18353.33,4.457,2,2,1,0,1,1,0,2023-06-20
SHP10965,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,11022.6,37750.78,3.425,3,3,1,0,0,0,0,2023-01-20
SHP10966,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,2315.6,7133.49,3.081,1,1,1,0,0,1,0,2023-08-10
SHP10967,L006,Pune,Ahmedabad,C004,VRL Logistics,475,2033.4,5798.38,2.852,1,1,1,0,0,1,0,2023-06-24
SHP10968,L009,Mumbai,Hyderabad,C002,GATI Express,711,10653.4,35696.55,3.351,3,3,1,0,0,1,0,2023-07-06
SHP10969,L005,Chennai,Hyderabad,C002,GATI Express,627,8785.0,26974.18,3.07,1,1,1,0,0,0,0,2023-12-17
SHP10970,L001,Mumbai,Delhi,C002,GATI Express,1415,5774.0,21735.38,3.764,2,2,1,0,0,0,0,2024-01-23
SHP10971,L001,Mumbai,Delhi,C002,GATI Express,1415,12183.1,55750.12,4.576,3,3,1,0,0,1,0,2024-06-19
SHP10972,L003,Mumbai,Bangalore,C005,TCI Freight,984,7713.1,29794.98,3.863,2,2,1,0,0,0,0,2023-04-09
SHP10973,L009,Mumbai,Hyderabad,C005,TCI Freight,711,7147.0,22735.41,3.181,3,3,1,0,0,0,0,2023-02-09
SHP10974,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,3189.5,11997.57,3.762,3,3,1,0,0,0,0,2024-05-08
SHP10975,L009,Mumbai,Hyderabad,C005,TCI Freight,711,6750.0,22541.06,3.339,3,3,1,0,0,0,0,2023-01-02
SHP10976,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,13629.3,46229.8,3.392,2,3,0,1,0,0,0,2024-01-15
SHP10977,L006,Pune,Ahmedabad,C002,GATI Express,475,9348.1,22731.8,2.432,1,1,1,0,0,0,0,2024-05-08
SHP10978,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,14553.5,42367.45,2.911,2,2,1,0,0,0,0,2024-03-11
SHP10979,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,4312.1,18956.42,4.396,3,3,1,0,0,0,1,2023-10-18
SHP10980,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,3935.1,10803.84,2.746,1,1,1,0,0,1,0,2023-07-13
SHP10981,L001,Mumbai,Delhi,C005,TCI Freight,1415,2114.7,9165.22,4.334,2,2,1,0,0,1,0,2024-06-19
SHP10982,L006,Pune,Ahmedabad,C006,Safexpress,475,2850.8,8064.2,2.829,2,2,1,0,0,1,0,2023-07-30
SHP10983,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,12229.1,30546.0,2.498,1,1,1,0,0,0,0,2023-04-20
SHP10984,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,2552.5,7898.88,3.095,3,3,1,0,0,1,0,2023-09-25
SHP10985,L005,Chennai,Hyderabad,C005,TCI Freight,627,8384.6,24050.52,2.868,2,2,1,0,0,0,1,2023-10-10
SHP10986,L003,Mumbai,Bangalore,C004,VRL Logistics,984,7032.8,26178.78,3.722,2,2,1,0,0,0,0,2024-05-09
SHP10987,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,2782.2,9074.85,3.262,2,2,1,0,0,1,0,2023-09-17
SHP10988,L006,Pune,Ahmedabad,C006,Safexpress,475,6845.7,15260.43,2.229,2,2,1,0,0,0,0,2023-05-22
SHP10989,L003,Mumbai,Bangalore,C004,VRL Logistics,984,7153.7,25146.9,3.515,2,2,1,0,0,1,0,2023-06-15
SHP10990,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,2683.5,6616.08,2.465,1,1,1,0,0,0,0,2023-02-23
SHP10991,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,1513.9,7465.07,4.931,2,2,1,0,0,0,0,2023-05-29
SHP10992,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,6062.0,14058.07,2.319,1,1,1,0,0,0,0,2023-03-07
SHP10993,L001,Mumbai,Delhi,C005,TCI Freight,1415,1922.0,7947.39,4.135,3,3,1,0,0,0,0,2023-02-08
SHP10994,L006,Pune,Ahmedabad,C005,TCI Freight,475,7349.9,20194.99,2.748,1,2,0,1,1,1,0,2024-06-17
SHP10995,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,4124.3,13079.76,3.171,3,3,1,0,0,1,0,2023-06-29
SHP10996,L001,Mumbai,Delhi,C002,GATI Express,1415,3215.1,12398.32,3.856,2,2,1,0,0,1,0,2024-06-14
SHP10997,L009,Mumbai,Hyderabad,C005,TCI Freight,711,5298.7,15293.97,2.886,3,4,0,1,0,1,0,2024-06-12
SHP10998,L003,Mumbai,Bangalore,C006,Safexpress,984,4636.0,16449.51,3.548,2,3,0,1,0,0,0,2023-02-06
SHP10999,L001,Mumbai,Delhi,C002,GATI Express,1415,3632.7,17132.25,4.716,2,2,1,0,0,0,0,2023-03-30
SHP11000,L005,Chennai,Hyderabad,C006,Safexpress,627,1657.0,5070.21,3.06,1,1,1,0,0,0,0,2024-02-09
SHP11001,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,7217.9,23323.26,3.231,2,2,1,0,0,0,0,2023-03-12
