shipment_id,lane_id,origin,destination,carrier_id,carrier_name,distance_km,weight_kg,freight_cost_inr,cost_per_kg,transit_days_promised,transit_days_actual,on_time_delivery,delay_days,damage_loss_flag,is_monsoon,is_festival,shipment_date,mode,freight_type
SHP20175,L158,Kolkata,Delhi,C002,GATI Express,1697,965.6,2660.03,2.755,3,7,0,4,0,0,1,2023-10-23,LTL,Auto Parts
SHP20176,L071,Visakhapatnam,Mumbai,C002,GATI Express,1441,1669.9,5793.53,3.469,3,3,1,0,0,0,0,2023-04-24,FTL,Pharma
SHP20177,L159,Guwahati,Indore,C001,BlueDart Logistics,2138,15982.9,64134.04,4.013,3,3,1,0,0,0,0,2023-01-02,FTL,Electronics
SHP20178,L160,Ahmedabad,Visakhapatnam,C007,Ekart Logistics,1639,5089.2,22080.78,4.339,3,3,1,0,0,1,0,2024-06-22,FTL,FMCG
SHP20179,L161,Bhopal,Ranchi,C001,BlueDart Logistics,1048,10066.1,36695.69,3.645,3,3,1,0,0,1,0,2023-09-17,FTL,General Cargo
SHP20180,L162,Jaipur,Surat,C002,GATI Express,914,8947.7,40848.88,4.565,2,2,1,0,0,0,0,2023-12-07,FTL,General Cargo
SHP20181,L163,Kanpur,Lucknow,C006,Safexpress,89,13877.3,67267.17,4.847,1,1,1,0,0,0,0,2024-04-20,FTL,Electronics
SHP20182,L164,Patna,Bangalore,C003,Delhivery Ltd,2100,2046.0,9650.3,4.717,3,3,1,0,0,0,0,2023-02-14,LTL,FMCG
SHP20183,L165,Hyderabad,Lucknow,C006,Safexpress,1396,23367.6,88886.67,3.804,3,3,1,0,0,1,0,2023-09-17,FTL,Auto Parts
SHP20184,L166,Lucknow,Kochi,C005,TCI Freight,2508,9245.9,43760.34,4.733,3,3,1,0,0,0,0,2023-05-08,FTL,Pharma
SHP20185,L047,Surat,Kolkata,C007,Ekart Logistics,2101,18711.0,96010.47,5.131,3,3,1,0,0,0,0,2024-05-23,FTL,FMCG
SHP20186,L075,Guwahati,Surat,C005,TCI Freight,2601,20128.1,91477.88,4.545,3,5,0,2,0,0,1,2023-11-25,LTL,General Cargo
SHP20187,L167,Varanasi,Agra,C006,Safexpress,704,16692.5,51291.64,3.073,2,2,1,0,0,0,0,2024-03-30,FTL,Electronics
SHP20188,L168,Ahmedabad,Bhubaneswar,C001,BlueDart Logistics,1815,18307.0,95024.78,5.191,3,3,1,0,0,0,0,2023-02-28,FTL,Electronics
SHP20189,L169,Amritsar,Nagpur,C006,Safexpress,1612,13070.6,60446.86,4.625,3,3,1,0,0,0,0,2024-03-24,LTL,Pharma
SHP20190,L170,Lucknow,Noida,C002,GATI Express,511,6281.9,26748.77,4.258,2,2,1,0,0,0,0,2023-02-03,FTL,Electronics
SHP20191,L171,Noida,Bhubaneswar,C006,Safexpress,1620,9614.3,44906.43,4.671,3,3,1,0,0,0,0,2024-02-12,FTL,Electronics
SHP20192,L172,Mumbai,Mangalore,C004,VRL Logistics,938,24032.7,50245.09,2.091,2,2,1,0,0,0,0,2023-05-01,FTL,FMCG
SHP20193,L173,Madurai,Mangalore,C008,XpressBees,627,5757.0,23843.02,4.142,2,2,1,0,0,1,0,2023-07-24,FTL,Auto Parts
SHP20194,L174,Dehradun,Noida,C002,GATI Express,271,11575.0,59557.73,5.145,1,1,1,0,0,0,1,2023-11-24,FTL,Pharma
SHP20195,L146,Ahmedabad,Amritsar,C005,TCI Freight,1278,22337.6,111236.05,4.98,3,3,1,0,0,1,0,2023-06-28,LTL,FMCG
SHP20196,L175,Surat,Raipur,C004,VRL Logistics,1186,3473.4,9390.1,2.703,3,7,0,4,1,0,0,2024-01-13,LTL,Auto Parts
SHP20197,L176,Bhubaneswar,Jabalpur,C003,Delhivery Ltd,896,15492.7,35660.39,2.302,2,2,1,0,0,0,0,2024-05-05,LTL,FMCG
SHP20198,L177,Raipur,Nagpur,C007,Ekart Logistics,338,20671.8,46679.56,2.258,1,1,1,0,0,0,0,2024-04-05,FTL,Textiles
SHP20199,L090,Bhubaneswar,Bhopal,C006,Safexpress,1208,3644.2,17862.73,4.902,3,3,1,0,0,0,0,2023-05-13,FTL,FMCG
SHP20200,L178,Nashik,Raipur,C001,BlueDart Logistics,1072,20869.1,79581.34,3.813,3,3,1,0,0,1,0,2023-08-19,FTL,Electronics
SHP20201,L179,Ahmedabad,Bhopal,C005,TCI Freight,639,21225.4,61067.99,2.877,2,2,1,0,0,0,0,2023-05-09,LTL,Auto Parts
SHP20202,L180,Vijayawada,Indore,C002,GATI Express,1101,12813.0,33188.56,2.59,3,3,1,0,0,0,0,2023-12-12,FTL,Pharma
SHP20203,L086,Jabalpur,Lucknow,C001,BlueDart Logistics,537,2490.0,13246.59,5.32,2,2,1,0,0,1,0,2023-08-04,FTL,Pharma
SHP20204,L181,Jabalpur,Nagpur,C001,BlueDart Logistics,322,12701.9,53285.41,4.195,1,1,1,0,0,0,0,2024-05-09,LTL,Auto Parts
SHP20205,L182,Visakhapatnam,Nagpur,C005,TCI Freight,755,11611.8,51209.75,4.41,2,2,1,0,0,0,0,2024-04-20,FTL,Electronics
SHP20206,L039,Kochi,Ahmedabad,C003,Delhivery Ltd,1948,8158.3,36828.77,4.514,3,3,1,0,0,0,0,2024-02-13,LTL,General Cargo
SHP20207,L183,Kanpur,Vadodara,C002,GATI Express,1114,8318.3,30217.51,3.633,3,3,1,0,0,0,0,2023-04-10,LTL,FMCG
SHP20208,L128,Chandigarh,Vijayawada,C007,Ekart Logistics,2113,21672.0,75060.36,3.463,3,3,1,0,0,0,0,2023-12-02,LTL,Electronics
SHP20209,L184,Jabalpur,Mumbai,C004,VRL Logistics,1114,19196.5,71870.34,3.744,3,3,1,0,0,0,1,2023-11-12,FTL,Textiles
SHP20210,L185,Guwahati,Jaipur,C002,GATI Express,2057,23658.2,89169.07,3.769,3,3,1,0,0,0,0,2023-12-28,FTL,Auto Parts
SHP20211,L021,Chandigarh,Amritsar,C005,TCI Freight,269,12624.9,64237.87,5.088,1,1,1,0,0,0,0,2023-01-09,FTL,FMCG
SHP20212,L098,Varanasi,Kolkata,C003,Delhivery Ltd,813,22120.2,100564.58,4.546,2,2,1,0,0,0,0,2024-02-15,FTL,Pharma
SHP20213,L186,Chandigarh,Jabalpur,C004,VRL Logistics,1155,9381.8,28240.21,3.01,3,3,1,0,0,0,1,2023-10-14,FTL,General Cargo
SHP20214,L174,Dehradun,Noida,C002,GATI Express,271,10150.6,48541.59,4.782,1,1,1,0,0,0,0,2023-05-28,FTL,Textiles
SHP20215,L187,Hyderabad,Raipur,C007,Ekart Logistics,705,12751.9,27525.76,2.159,2,5,0,3,0,1,0,2024-06-15,FTL,Pharma
SHP20216,L171,Bhubaneswar,Noida,C003,Delhivery Ltd,1620,8535.2,35384.71,4.146,3,3,1,0,0,0,1,2023-11-03,LTL,Auto Parts
SHP20217,L188,Pune,Raipur,C008,XpressBees,1122,17864.1,54472.41,3.049,3,3,1,0,0,0,0,2023-04-23,FTL,FMCG
SHP20218,L189,Nagpur,Vijayawada,C001,BlueDart Logistics,696,15124.3,44304.47,2.929,2,2,1,0,0,1,0,2023-08-22,LTL,Auto Parts
SHP20219,L190,Chandigarh,Guwahati,C003,Delhivery Ltd,2000,13343.7,60368.77,4.524,3,3,1,0,0,1,0,2023-09-06,FTL,FMCG
SHP20220,L163,Lucknow,Kanpur,C004,VRL Logistics,89,964.0,2986.4,3.098,1,1,1,0,0,0,0,2024-02-25,FTL,Electronics
SHP20221,L074,Ranchi,Patna,C001,BlueDart Logistics,319,17791.5,67881.53,3.815,1,1,1,0,0,0,0,2024-05-04,FTL,General Cargo
SHP20222,L191,Raipur,Vadodara,C006,Safexpress,1136,23938.8,86390.88,3.609,3,3,1,0,0,1,0,2023-09-28,LTL,Electronics
SHP20223,L042,Patna,Hyderabad,C004,VRL Logistics,1480,7335.7,22335.35,3.045,3,3,1,0,0,0,1,2023-10-23,LTL,Electronics
SHP20224,L010,Kochi,Ranchi,C006,Safexpress,2301,12255.2,48551.51,3.962,3,3,1,0,0,0,1,2023-10-22,LTL,Auto Parts
SHP20225,L083,Dehradun,Indore,C007,Ekart Logistics,1132,22446.1,75887.2,3.381,3,3,1,0,0,0,0,2023-05-30,LTL,General Cargo
SHP20226,L192,Thiruvananthapuram,Lucknow,C005,TCI Freight,2699,23905.2,54422.65,2.277,3,3,1,0,0,0,0,2024-05-05,FTL,FMCG
SHP20227,L193,Kochi,Hyderabad,C005,TCI Freight,1113,23359.1,103634.97,4.437,3,5,0,2,0,1,0,2024-06-27,LTL,FMCG
SHP20228,L194,Coimbatore,Visakhapatnam,C001,BlueDart Logistics,1310,2954.8,9325.43,3.156,3,3,1,0,0,0,0,2023-05-21,FTL,Textiles
SHP20229,L034,Delhi,Jabalpur,C003,Delhivery Ltd,856,10469.2,55200.03,5.273,2,2,1,0,0,1,0,2023-07-24,FTL,Pharma
SHP20230,L195,Thiruvananthapuram,Pune,C005,TCI Freight,1510,16324.5,84524.66,5.178,3,5,0,2,0,0,0,2023-02-08,LTL,Textiles
SHP20231,L196,Bangalore,Nashik,C003,Delhivery Ltd,1153,23381.1,49736.03,2.127,3,3,1,0,0,1,0,2023-07-10,LTL,Textiles
SHP20232,L192,Thiruvananthapuram,Lucknow,C001,BlueDart Logistics,2699,7810.6,32099.54,4.11,3,3,1,0,0,0,0,2024-04-10,LTL,FMCG
SHP20233,L197,Bhopal,Raipur,C008,XpressBees,632,22286.9,55041.95,2.47,2,2,1,0,0,0,0,2023-04-26,LTL,Auto Parts
SHP20234,L132,Pune,Chennai,C008,XpressBees,1184,16383.0,73970.78,4.515,3,6,0,3,0,1,0,2023-07-17,LTL,Electronics
SHP20235,L198,Bangalore,Nagpur,C007,Ekart Logistics,1203,13124.4,30233.13,2.304,3,3,1,0,0,0,0,2023-05-24,LTL,Electronics
SHP20236,L199,Patna,Mumbai,C004,VRL Logistics,1881,667.3,2230.46,3.343,3,3,1,0,0,0,0,2023-12-04,LTL,Electronics
SHP20237,L200,Vijayawada,Delhi,C005,TCI Freight,1807,16515.2,73074.64,4.425,3,4,0,1,0,1,0,2023-06-13,LTL,General Cargo
SHP20238,L201,Rajkot,Raipur,C005,TCI Freight,1456,17412.1,73748.77,4.235,3,3,1,0,0,1,0,2023-08-15,FTL,FMCG
SHP20239,L202,Coimbatore,Kanpur,C008,XpressBees,2285,4253.0,19636.41,4.617,3,3,1,0,0,0,0,2024-04-27,LTL,Auto Parts
SHP20240,L203,Bhopal,Kochi,C004,VRL Logistics,1929,17168.4,70138.93,4.085,3,3,1,0,0,1,0,2024-06-24,LTL,General Cargo
SHP20241,L204,Surat,Amritsar,C002,GATI Express,1528,2013.1,7884.85,3.917,3,3,1,0,0,1,0,2023-06-03,FTL,Pharma
SHP20242,L132,Chennai,Pune,C008,XpressBees,1184,3347.9,9102.62,2.719,3,3,1,0,0,1,0,2024-06-06,LTL,Auto Parts
SHP20243,L205,Kolkata,Chandigarh,C008,XpressBees,1900,3732.6,12892.35,3.454,3,3,1,0,0,0,1,2023-11-12,FTL,Textiles
SHP20244,L206,Jaipur,Nagpur,C005,TCI Freight,945,20503.1,94525.76,4.61,2,2,1,0,0,0,0,2023-12-19,FTL,Auto Parts
SHP20245,L207,Amritsar,Indore,C001,BlueDart Logistics,1293,23397.3,52446.62,2.242,3,3,1,0,0,0,0,2024-02-23,LTL,Auto Parts
SHP20246,L208,Bangalore,Kanpur,C007,Ekart Logistics,2000,9674.3,49529.2,5.12,3,3,1,0,0,0,0,2024-01-22,FTL,Electronics
SHP20247,L209,Vadodara,Agra,C003,Delhivery Ltd,948,16511.6,53121.03,3.217,2,2,1,0,0,1,0,2024-06-25,FTL,Auto Parts
SHP20248,L210,Kanpur,Visakhapatnam,C001,BlueDart Logistics,1334,19026.4,103212.84,5.425,3,3,1,0,0,0,0,2024-03-10,FTL,Textiles
SHP20249,L211,Bhopal,Vadodara,C004,VRL Logistics,578,6564.0,21080.67,3.212,2,2,1,0,0,0,0,2023-04-26,FTL,Textiles
SHP20250,L212,Lucknow,Nashik,C001,BlueDart Logistics,1361,6396.3,14299.04,2.236,3,3,1,0,0,0,0,2023-02-19,LTL,FMCG
SHP20251,L213,Visakhapatnam,Lucknow,C007,Ekart Logistics,1354,11254.6,43770.93,3.889,3,3,1,0,0,0,0,2023-05-24,FTL,Auto Parts
SHP20252,L214,Ranchi,Thiruvananthapuram,C004,VRL Logistics,2441,20486.8,93426.18,4.56,3,3,1,0,0,0,1,2023-11-25,LTL,Electronics
SHP20253,L071,Visakhapatnam,Mumbai,C003,Delhivery Ltd,1441,24649.5,94269.02,3.824,3,3,1,0,0,1,0,2023-06-29,FTL,Auto Parts
SHP20254,L215,Nashik,Jabalpur,C008,XpressBees,941,1648.7,5284.83,3.205,2,2,1,0,0,1,0,2024-06-21,FTL,Pharma
SHP20255,L108,Mumbai,Nashik,C007,Ekart Logistics,179,4155.8,13787.33,3.318,1,1,1,0,0,1,0,2023-08-19,FTL,Pharma
SHP20256,L216,Vijayawada,Noida,C008,XpressBees,1786,22911.2,90919.68,3.968,3,3,1,0,0,0,0,2023-05-18,FTL,Electronics
SHP20257,L033,Vadodara,Visakhapatnam,C005,TCI Freight,1524,5481.7,23371.07,4.263,3,3,1,0,0,0,0,2023-04-05,LTL,FMCG
SHP20258,L019,Bhopal,Hyderabad,C001,BlueDart Logistics,866,7077.3,30841.82,4.358,2,2,1,0,0,1,0,2023-07-12,LTL,FMCG
SHP20259,L217,Indore,Kochi,C008,XpressBees,1837,5617.8,29069.95,5.175,3,3,1,0,0,1,0,2023-08-05,FTL,Textiles
SHP20260,L218,Hyderabad,Dehradun,C008,XpressBees,1866,22903.8,101571.3,4.435,3,3,1,0,0,1,0,2023-09-03,FTL,Textiles
SHP20261,L057,Indore,Mumbai,C005,TCI Freight,659,9826.2,38005.54,3.868,2,2,1,0,0,1,0,2024-06-09,LTL,General Cargo
SHP20262,L219,Guwahati,Bhubaneswar,C002,GATI Express,1158,20169.0,91334.26,4.528,3,3,1,0,0,1,0,2023-07-28,FTL,Electronics
SHP20263,L220,Surat,Mumbai,C007,Ekart Logistics,304,1620.0,8139.36,5.024,1,1,1,0,1,0,0,2024-03-03,FTL,Auto Parts
SHP20264,L221,Thiruvananthapuram,Noida,C004,VRL Logistics,2892,8581.7,28572.25,3.329,3,3,1,0,0,0,0,2023-12-12,FTL,Electronics
SHP20265,L222,Madurai,Ranchi,C008,XpressBees,2190,11790.3,53819.22,4.565,3,3,1,0,0,0,0,2024-05-15,LTL,General Cargo
SHP20266,L223,Bangalore,Indore,C001,BlueDart Logistics,1436,13336.6,65839.32,4.937,3,4,0,1,0,0,0,2024-02-27,LTL,Textiles
SHP20267,L210,Kanpur,Visakhapatnam,C002,GATI Express,1334,17825.7,36221.74,2.032,3,3,1,0,0,0,0,2024-05-09,LTL,Electronics
SHP20268,L185,Guwahati,Jaipur,C001,BlueDart Logistics,2057,13539.2,46570.58,3.44,3,6,0,3,0,0,1,2023-10-21,FTL,Electronics
SHP20269,L224,Jaipur,Raipur,C007,Ekart Logistics,1114,20251.1,104985.89,5.184,3,4,0,1,0,1,0,2023-09-04,FTL,Textiles
SHP20270,L019,Hyderabad,Bhopal,C005,TCI Freight,866,20472.8,60100.7,2.936,2,2,1,0,0,0,0,2024-02-20,LTL,General Cargo
SHP20271,L225,Bhubaneswar,Visakhapatnam,C004,VRL Logistics,508,7849.4,38448.07,4.898,2,3,0,1,0,0,0,2024-01-24,LTL,Textiles
SHP20272,L059,Vadodara,Jabalpur,C008,XpressBees,902,1874.8,3811.61,2.033,2,2,1,0,0,0,0,2024-03-20,LTL,FMCG
SHP20273,L226,Pune,Varanasi,C001,BlueDart Logistics,1566,6129.3,31593.2,5.154,3,3,1,0,0,0,1,2023-10-05,LTL,Auto Parts
SHP20274,L227,Lucknow,Agra,C005,TCI Freight,378,22533.1,89507.88,3.972,1,4,0,3,1,1,0,2023-08-01,FTL,Textiles
SHP20275,L131,Noida,Nagpur,C002,GATI Express,1093,7832.3,31124.41,3.974,3,3,1,0,0,0,0,2023-12-06,LTL,General Cargo
SHP20276,L183,Vadodara,Kanpur,C002,GATI Express,1114,12769.4,69084.14,5.41,3,7,0,4,0,0,0,2023-03-19,FTL,Pharma
SHP20277,L228,Pune,Nagpur,C006,Safexpress,801,1225.8,3624.25,2.957,2,2,1,0,0,0,0,2023-12-31,LTL,FMCG
SHP20278,L229,Indore,Vadodara,C007,Ekart Logistics,365,5050.6,20457.77,4.051,1,1,1,0,0,0,1,2023-10-30,FTL,Pharma
SHP20279,L082,Visakhapatnam,Amritsar,C002,GATI Express,2290,7065.3,23527.45,3.33,3,3,1,0,0,0,0,2024-02-03,LTL,Textiles
SHP20280,L100,Mumbai,Vadodara,C002,GATI Express,464,2742.3,14535.18,5.3,1,1,1,0,0,0,0,2023-04-15,LTL,FMCG
SHP20281,L230,Kanpur,Agra,C003,Delhivery Ltd,313,11059.0,43676.94,3.949,1,1,1,0,0,0,0,2023-04-02,LTL,Auto Parts
SHP20282,L231,Ahmedabad,Jabalpur,C002,GATI Express,971,15124.7,71774.8,4.746,2,2,1,0,1,0,0,2024-02-28,LTL,Textiles
SHP20283,L209,Vadodara,Agra,C004,VRL Logistics,948,14513.0,37640.05,2.594,2,2,1,0,0,0,1,2023-11-05,FTL,Auto Parts
SHP20284,L232,Mangalore,Ranchi,C003,Delhivery Ltd,2082,2050.0,7218.8,3.521,3,3,1,0,0,0,0,2023-03-20,LTL,Electronics
SHP20285,L233,Surat,Madurai,C004,VRL Logistics,1792,18162.0,67840.67,3.735,3,3,1,0,0,0,0,2023-05-19,FTL,Pharma
SHP20286,L200,Vijayawada,Delhi,C007,Ekart Logistics,1807,8639.3,36031.69,4.171,3,3,1,0,0,0,0,2023-12-09,FTL,FMCG
SHP20287,L234,Nashik,Kanpur,C005,TCI Freight,1275,8356.3,44417.71,5.315,3,3,1,0,0,0,0,2024-02-12,FTL,Auto Parts
SHP20288,L235,Mumbai,Thiruvananthapuram,C008,XpressBees,1636,24210.2,114681.55,4.737,3,3,1,0,0,0,0,2024-02-07,FTL,General Cargo
SHP20289,L236,Surat,Dehradun,C004,VRL Logistics,1479,15009.6,58683.06,3.91,3,3,1,0,0,0,0,2024-04-17,LTL,Auto Parts
SHP20290,L116,Kochi,Bhubaneswar,C005,TCI Freight,1992,20866.4,46783.62,2.242,3,3,1,0,0,0,0,2024-05-26,FTL,General Cargo
SHP20291,L237,Kanpur,Mumbai,C004,VRL Logistics,1454,6690.7,16991.04,2.54,3,3,1,0,0,0,0,2024-04-04,FTL,Textiles
SHP20292,L238,Patna,Rajkot,C007,Ekart Logistics,1947,13819.3,65883.83,4.768,3,3,1,0,0,0,0,2023-03-29,FTL,FMCG
SHP20293,L239,Varanasi,Madurai,C006,Safexpress,2325,4575.3,18961.75,4.144,3,3,1,0,0,0,0,2024-02-14,LTL,Auto Parts
SHP20294,L240,Pune,Kolkata,C002,GATI Express,2049,758.4,2203.6,2.906,3,3,1,0,0,1,0,2023-08-15,LTL,Auto Parts
SHP20295,L047,Kolkata,Surat,C007,Ekart Logistics,2101,11845.0,51862.67,4.378,3,3,1,0,0,0,0,2023-01-26,LTL,FMCG
SHP20296,L241,Patna,Varanasi,C005,TCI Freight,278,10691.4,57370.56,5.366,1,3,0,2,0,0,0,2023-12-18,LTL,Auto Parts
SHP20297,L116,Bhubaneswar,Kochi,C008,XpressBees,1992,9033.4,21153.34,2.342,3,3,1,0,0,0,0,2023-03-10,FTL,General Cargo
SHP20298,L242,Vijayawada,Lucknow,C002,GATI Express,1489,1053.3,3371.37,3.201,3,5,0,2,0,1,0,2023-09-07,FTL,Auto Parts
SHP20299,L015,Raipur,Bangalore,C003,Delhivery Ltd,1334,8609.2,30065.85,3.492,3,3,1,0,0,1,0,2023-07-08,LTL,Pharma
SHP20300,L243,Bangalore,Kolkata,C007,Ekart Logistics,2042,1215.2,5042.32,4.149,3,3,1,0,0,0,0,2024-02-03,FTL,Textiles
SHP20301,L244,Delhi,Coimbatore,C004,VRL Logistics,2544,7319.4,32667.65,4.463,3,3,1,0,0,1,0,2023-07-11,FTL,Electronics
SHP20302,L220,Surat,Mumbai,C004,VRL Logistics,304,11710.0,34172.55,2.918,1,1,1,0,0,0,1,2023-11-17,FTL,General Cargo
SHP20303,L049,Vadodara,Nagpur,C002,GATI Express,811,9024.2,44753.83,4.959,2,2,1,0,0,0,1,2023-11-01,LTL,Pharma
SHP20304,L245,Agra,Noida,C006,Safexpress,203,3387.6,10395.97,3.069,1,1,1,0,0,1,0,2024-06-07,LTL,Textiles
SHP20305,L246,Vadodara,Nashik,C003,Delhivery Ltd,342,14582.7,50757.07,3.481,1,1,1,0,0,1,0,2023-06-27,FTL,FMCG
SHP20306,L247,Indore,Chennai,C008,XpressBees,1514,7576.5,20114.43,2.655,3,3,1,0,0,0,0,2024-01-03,LTL,General Cargo
SHP20307,L248,Delhi,Ranchi,C003,Delhivery Ltd,1293,5280.6,17657.29,3.344,3,3,1,0,0,0,0,2024-02-23,LTL,Electronics
SHP20308,L249,Guwahati,Nagpur,C008,XpressBees,1823,12473.1,28555.26,2.289,3,5,0,2,0,0,1,2023-10-09,LTL,Textiles
SHP20309,L153,Coimbatore,Indore,C005,TCI Freight,1698,4621.1,16638.85,3.601,3,3,1,0,0,1,0,2024-06-07,LTL,Electronics
SHP20310,L250,Dehradun,Kanpur,C005,TCI Freight,622,19490.3,95141.7,4.881,2,2,1,0,0,0,0,2023-02-12,LTL,FMCG
SHP20311,L251,Kolkata,Indore,C004,VRL Logistics,1667,24749.5,58370.64,2.358,3,3,1,0,0,0,1,2023-11-01,FTL,FMCG
SHP20312,L252,Lucknow,Bhubaneswar,C005,TCI Freight,1142,9040.1,43921.78,4.859,3,3,1,0,0,1,0,2023-08-31,LTL,General Cargo
SHP20313,L253,Kochi,Surat,C007,Ekart Logistics,1690,4566.5,11358.36,2.487,3,3,1,0,0,0,0,2023-03-02,FTL,Auto Parts
SHP20314,L231,Jabalpur,Ahmedabad,C005,TCI Freight,971,15123.0,39158.3,2.589,2,2,1,0,0,0,1,2023-10-01,FTL,FMCG
SHP20315,L123,Ranchi,Varanasi,C003,Delhivery Ltd,409,24087.9,114415.57,4.75,1,1,1,0,0,0,0,2023-05-10,LTL,Textiles
SHP20316,L254,Kanpur,Madurai,C003,Delhivery Ltd,2418,17929.2,87847.46,4.9,3,3,1,0,0,0,0,2024-05-16,FTL,Auto Parts
SHP20317,L221,Noida,Thiruvananthapuram,C007,Ekart Logistics,2892,9691.7,21944.98,2.264,3,3,1,0,0,0,0,2024-02-17,FTL,Pharma
SHP20318,L232,Ranchi,Mangalore,C006,Safexpress,2082,11640.0,43162.93,3.708,3,3,1,0,0,0,0,2023-04-06,FTL,Electronics
SHP20319,L168,Bhubaneswar,Ahmedabad,C002,GATI Express,1815,19994.1,67820.1,3.392,3,3,1,0,0,0,0,2024-05-21,LTL,Auto Parts
SHP20320,L255,Mangalore,Pune,C005,TCI Freight,821,8775.0,35299.79,4.023,2,2,1,0,0,0,0,2023-12-18,LTL,Electronics
SHP20321,L256,Chandigarh,Lucknow,C002,GATI Express,767,15841.4,78073.67,4.928,2,4,0,2,0,0,0,2023-01-01,FTL,Auto Parts
SHP20322,L257,Nashik,Hyderabad,C003,Delhivery Ltd,745,22112.6,67587.81,3.057,2,2,1,0,0,0,0,2023-04-06,LTL,Pharma
SHP20323,L233,Surat,Madurai,C002,GATI Express,1792,9610.2,49620.35,5.163,3,3,1,0,0,0,1,2023-11-09,LTL,FMCG
SHP20324,L258,Coimbatore,Kolkata,C002,GATI Express,2300,17740.6,35548.65,2.004,3,3,1,0,0,1,0,2023-08-20,LTL,Pharma
SHP20325,L259,Raipur,Kolkata,C001,BlueDart Logistics,931,697.5,2233.75,3.203,2,6,0,4,0,0,0,2024-05-04,LTL,FMCG
SHP20326,L082,Amritsar,Visakhapatnam,C007,Ekart Logistics,2290,2688.6,12961.33,4.821,3,6,0,3,0,0,0,2023-05-21,FTL,FMCG
SHP20327,L183,Vadodara,Kanpur,C003,Delhivery Ltd,1114,2176.1,8642.42,3.972,3,3,1,0,0,0,0,2023-12-26,FTL,Electronics
SHP20328,L260,Kochi,Noida,C007,Ekart Logistics,2678,15593.9,55332.51,3.548,3,3,1,0,0,0,0,2023-05-24,LTL,Textiles
SHP20329,L261,Dehradun,Rajkot,C006,Safexpress,1485,24099.6,74727.14,3.101,3,6,0,3,0,1,0,2023-09-12,LTL,Pharma
SHP20330,L262,Indore,Thiruvananthapuram,C001,BlueDart Logistics,2058,21273.4,91569.62,4.304,3,3,1,0,0,1,0,2024-06-05,FTL,Auto Parts
SHP20331,L023,Hyderabad,Nagpur,C005,TCI Freight,541,16331.2,77463.87,4.743,2,2,1,0,0,0,0,2024-01-31,FTL,Pharma
SHP20332,L020,Dehradun,Madurai,C008,XpressBees,2949,16133.0,36275.73,2.249,3,3,1,0,1,0,0,2024-01-05,LTL,Electronics
SHP20333,L237,Mumbai,Kanpur,C007,Ekart Logistics,1454,21589.9,86129.27,3.989,3,3,1,0,0,0,0,2024-04-27,FTL,FMCG
SHP20334,L118,Amritsar,Jaipur,C002,GATI Express,689,837.9,2308.5,2.755,2,2,1,0,0,0,0,2024-02-12,LTL,Electronics
SHP20335,L214,Ranchi,Thiruvananthapuram,C007,Ekart Logistics,2441,10877.6,37070.54,3.408,3,3,1,0,0,1,0,2023-06-06,LTL,General Cargo
SHP20336,L263,Mangalore,Agra,C005,TCI Freight,2109,2436.0,12723.81,5.223,3,3,1,0,0,0,0,2023-12-01,FTL,General Cargo
SHP20337,L264,Rajkot,Amritsar,C005,TCI Freight,1444,17617.6,80245.6,4.555,3,3,1,0,0,0,0,2023-03-30,FTL,Auto Parts
SHP20338,L265,Nashik,Dehradun,C008,XpressBees,1587,15501.3,33988.15,2.193,3,3,1,0,0,1,0,2023-06-29,LTL,Electronics
SHP20339,L266,Dehradun,Delhi,C003,Delhivery Ltd,266,17686.7,45515.21,2.573,1,1,1,0,0,1,0,2023-09-23,LTL,Auto Parts
SHP20340,L267,Chennai,Vadodara,C003,Delhivery Ltd,1650,18869.5,95425.14,5.057,3,3,1,0,0,0,0,2023-01-31,FTL,Auto Parts
SHP20341,L240,Pune,Kolkata,C005,TCI Freight,2049,13334.4,38940.77,2.92,3,3,1,0,0,0,0,2024-05-23,LTL,General Cargo
SHP20342,L268,Bhubaneswar,Raipur,C006,Safexpress,586,1858.3,9305.92,5.008,2,2,1,0,0,0,0,2023-04-16,FTL,Auto Parts
SHP20343,L124,Jabalpur,Dehradun,C004,VRL Logistics,1055,18649.1,37465.85,2.009,3,3,1,0,1,0,0,2023-02-17,LTL,General Cargo
SHP20344,L269,Patna,Surat,C007,Ekart Logistics,1750,23045.6,60526.12,2.626,3,3,1,0,0,0,0,2024-03-05,FTL,FMCG
SHP20345,L270,Coimbatore,Pune,C004,VRL Logistics,1167,10698.3,48367.1,4.521,3,3,1,0,0,0,0,2024-01-17,FTL,Electronics
SHP20346,L271,Dehradun,Raipur,C001,BlueDart Logistics,1382,4893.9,23565.02,4.815,3,3,1,0,0,0,0,2023-03-12,FTL,Auto Parts
SHP20347,L272,Bhubaneswar,Thiruvananthapuram,C005,TCI Freight,2103,8518.9,33528.86,3.936,3,5,0,2,0,0,1,2023-11-08,LTL,General Cargo
SHP20348,L093,Visakhapatnam,Patna,C006,Safexpress,1167,14996.4,55888.02,3.727,3,3,1,0,0,1,0,2023-09-09,LTL,Pharma
SHP20349,L273,Noida,Delhi,C007,Ekart Logistics,29,1085.8,4229.63,3.895,1,1,1,0,0,0,0,2023-01-10,FTL,Auto Parts
